DATE,TIME,q1s,q1t,q2s,q2t,q3s,q3t,q4s,q4t
2017/11/25,8:30,0.227173815,-2.9,0.273544779,-1.2,0.187536457,-4.6,0.284962210,1.1
2017/11/25,9:00,0.331642746,-2.2,0.370230520,-0.6,0.341997258,-2.9,0.344950400,1.5
2017/11/25,9:30,0.237526026,-2.3,0.372891520,-0.3,0.387772722,-1.1,0.387869667,1.8
2017/11/25,10:00,0.381210814,-1.6,0.345075852,-0.3,0.490492461,0.6,0.422024172,2.0
2017/11/25,10:30,0.357170483,-0.9,0.177976243,-0.7,0.279264031,-1.1,0.441763094,2.1
2017/11/25,11:00,0.389264584,-0.8,0.174351364,-0.4,0.439341285,-0.9,0.451354123,2.4
2017/11/25,11:30,0.400408408,-0.4,0.147865888,-0.4,0.303188101,-0.8,0.407677621,2.3
2017/11/25,12:00,0.228182203,-0.9,0.422680357,0.7,0.416590870,-0.9,0.337310352,2.3
2017/11/25,12:30,0.167003723,-1.5,0.500375664,1.5,0.475072171,0.9,0.383062408,2.7
2017/11/25,13:00,0.171718968,-1.6,0.284990498,0.7,0.222117065,0.1,0.340543450,2.7
2017/11/25,13:30,0.114499361,-1.7,0.278945731,-0.1,0.243422746,0.0,0.193770262,1.8
2017/11/25,14:00,0.095432536,-1.5,0.245779175,-0.2,0.138567281,-0.4,0.121212871,1.6
2017/11/25,14:30,0.037622339,-1.8,0.154506393,0.3,0.158577192,-0.3,0.050981802,1.3
2017/11/25,15:00,0.031348020,-2.3,0.089304169,-0.3,0.067260892,-0.7,0.023216960,0.7
2017/11/25,15:30,0.010734043,-2.3,0.028362144,-0.7,0.006472213,-1.3,0.006022986,0.1
2017/11/25,16:00,0.000107951,-2.4,0.001135194,-1.1,-0.000754204,-1.4,-0.001229658,-0.3
2017/11/25,16:30,-0.000558234,-2.7,-0.001500168,-1.3,-0.001258307,-1.6,-0.002271245,-0.1
2017/11/25,17:00,-0.000835322,-3.0,-0.001678510,-1.5,-0.001336617,-1.8,-0.001952891,-0.3
2017/11/25,17:30,-0.001039699,-3.0,-0.001608373,-1.8,-0.001259920,-2.1,-0.001851023,-0.4
2017/11/25,18:00,-0.001479997,-3.0,-0.001797640,-1.9,-0.001239374,-2.3,-0.001696675,-0.6
2017/11/25,18:30,-0.001585371,-3.3,-0.002180565,-1.8,-0.001541684,-2.2,-0.002210000,-0.6
2017/11/25,19:00,-0.001832748,-3.7,-0.001711026,-2.4,-0.001200876,-2.0,-0.002494604,-0.2
2017/11/25,19:30,-0.001918320,-3.8,-0.001614235,-2.7,-0.001910925,-2.4,-0.001709499,-0.3
2017/11/25,20:00,-0.001836593,-4.0,-0.001811604,-3.1,-0.001594451,-2.7,-0.001915474,-0.3
2017/11/25,20:30,-0.001353159,-4.5,-0.001436810,-4.0,-0.002142242,-2.7,-0.001707133,-0.6
2017/11/25,21:00,-0.001419224,-4.8,-0.001759551,-4.6,-0.001680177,-3.0,-0.001887655,-0.7
2017/11/25,21:30,-0.002321604,-4.8,-0.001291171,-5.4,-0.002162429,-3.0,-0.001792421,-0.7
2017/11/25,22:00,-0.002906030,-4.2,-0.001294876,-5.9,-0.002342827,-3.3,-0.002138295,-0.6
2017/11/25,22:30,-0.001140212,-4.3,-0.001133137,-6.0,-0.002431279,-2.9,-0.002262775,-0.3
2017/11/25,23:00,-0.001189874,-4.4,-0.000952971,-5.8,-0.001109753,-3.1,-0.001875881,-0.3
2017/11/25,23:30,-0.001437322,-4.3,-0.001045735,-5.2,-0.001537425,-3.8,-0.002128864,-0.3
2017/11/26,0:00,-0.001265417,-4.2,-0.000700530,-4.4,-0.002070688,-3.7,-0.002295849,0.0
2017/11/26,0:30,-0.001403816,-4.0,-0.000762512,-3.3,-0.001676115,-3.7,-0.002136834,0.0
2017/11/26,1:00,-0.000988377,-3.5,-0.002054584,-0.7,-0.001269751,-3.8,-0.002003539,0.2
2017/11/26,1:30,-0.001298992,-2.9,-0.002712336,2.2,-0.000946391,-3.9,-0.001041311,0.0
2017/11/26,2:00,-0.000443194,-2.7,-0.000606124,1.9,-0.000871952,-4.0,0.001145280,-2.2
2017/11/26,2:30,-0.000027775,-3.2,-0.000352534,1.7,-0.000868161,-4.0,-0.001347541,-2.7
2017/11/26,3:00,-0.000900829,-3.4,-0.000979036,1.8,0.000788956,-5.1,-0.001474033,-2.2
2017/11/26,3:30,-0.001585391,-3.0,-0.001013195,2.6,-0.001576519,-4.9,-0.002013339,-1.6
2017/11/26,4:00,-0.001660507,-2.4,-0.000298948,2.9,-0.000718963,-4.8,-0.005977575,2.0
2017/11/26,4:30,-0.002086353,-1.4,0.000853856,1.8,-0.001338823,-4.3,-0.002080623,3.9
2017/11/26,5:00,-0.001652418,-0.8,0.000312951,1.0,-0.000320207,-4.0,-0.001694625,3.9
2017/11/26,5:30,-0.001612809,-0.7,-0.000255967,1.0,0.000070983,-4.7,-0.000478862,3.6
2017/11/26,6:00,-0.000744982,-0.9,-0.000450390,1.3,0.000114914,-5.1,-0.000008260,2.4
2017/11/26,6:30,0.004033055,-0.7,0.004834331,2.0,0.007909271,-4.8,0.006808109,-1.7
2017/11/26,7:00,0.022547091,-0.6,0.023345131,1.9,0.042332998,-4.3,0.011481659,-3.7
2017/11/26,7:30,0.048932694,0.4,0.043552605,1.6,0.066765802,-3.5,0.030326123,-3.8
2017/11/26,8:00,0.076529790,2.4,0.076866018,1.7,0.140288075,-2.2,0.044856154,-3.5
2017/11/26,8:30,0.127261100,2.5,0.087545126,2.7,0.147741655,-0.6,0.054339978,-3.1
2017/11/26,9:00,0.159261596,2.6,0.124024105,3.8,0.092944228,0.5,0.106728017,-2.3
2017/11/26,9:30,0.166481118,3.1,0.134044242,4.2,0.139256739,1.5,0.174729800,-2.0
2017/11/26,10:00,0.183810280,3.1,0.152189381,4.0,0.207731639,2.0,0.104121919,-1.1
2017/11/26,10:30,0.226389292,2.1,0.135791126,3.6,0.213533844,2.8,0.107282742,0.5
2017/11/26,11:00,0.215427349,2.9,0.143304717,3.2,0.176018210,2.7,0.101373054,4.0
2017/11/26,11:30,0.203725440,3.0,0.164555628,3.5,0.185720740,2.9,0.082776346,4.8
2017/11/26,12:00,0.220618873,3.1,0.169323014,3.4,0.182097125,3.1,0.125754604,5.5
2017/11/26,12:30,0.239300120,3.1,0.170980816,3.3,0.199790379,3.3,0.114896586,5.8
2017/11/26,13:00,0.213700684,2.4,0.091407226,3.0,0.115044105,1.4,0.093973861,5.6
2017/11/26,13:30,0.140442918,1.5,0.080186320,2.2,0.074630195,0.7,0.115749433,4.5
2017/11/26,14:00,0.069613716,1.4,0.076460040,0.9,0.082346437,0.2,0.070964818,4.3
2017/11/26,14:30,0.033022679,0.6,0.058942034,1.3,0.047978481,-0.2,0.044203121,3.9
2017/11/26,15:00,0.025634228,0.0,0.040209399,1.2,0.024372388,-0.1,0.025286932,3.6
2017/11/26,15:30,0.011319671,-0.3,0.015966603,1.7,0.006996065,-0.3,0.005310404,3.3
2017/11/26,16:00,0.000419856,-0.5,0.000923981,1.3,-0.001236309,-0.7,-0.001037975,2.9
2017/11/26,16:30,-0.001341641,-0.4,-0.000504211,0.6,-0.000801191,-1.0,-0.001523858,2.8
2017/11/26,17:00,-0.000785220,-0.4,-0.000700966,0.1,-0.001285679,-1.3,-0.001122695,2.6
2017/11/26,17:30,-0.000267540,-0.8,-0.001304583,0.4,-0.001931827,-1.3,-0.000079785,1.8
2017/11/26,18:00,-0.001207933,-1.1,-0.001478625,0.3,-0.001292118,-1.1,-0.000675388,0.9
2017/11/26,18:30,-0.001068436,-1.4,-0.001562758,-0.2,-0.000922474,-1.0,-0.001134993,0.6
2017/11/26,19:00,-0.001923887,-1.5,-0.001294141,-0.6,-0.000264347,-1.2,-0.002002246,0.5
2017/11/26,19:30,-0.001541379,-1.4,-0.001216746,-1.2,-0.000798733,-1.8,-0.002356849,0.9
2017/11/26,20:00,-0.001301306,-1.8,-0.001652213,-1.3,-0.001187717,-2.5,-0.001990434,1.0
2017/11/26,20:30,-0.000869851,-2.1,-0.001025695,-1.6,-0.001580568,-2.7,-0.001818378,0.9
2017/11/26,21:00,-0.001094931,-2.3,-0.001350453,-1.9,-0.000578756,-2.6,-0.001562860,0.7
2017/11/26,21:30,-0.001497020,-2.5,-0.001472581,-2.1,-0.001019735,-2.7,-0.001413604,0.1
2017/11/26,22:00,-0.001394960,-3.0,-0.001657466,-2.3,-0.001354306,-3.0,-0.001913569,0.1
2017/11/26,22:30,-0.001444497,-2.9,-0.001556369,-2.6,-0.002038188,-3.1,-0.002101038,0.1
2017/11/26,23:00,-0.001086371,-3.1,-0.001530415,-2.9,-0.002233513,-2.6,-0.001751137,-0.2
2017/11/26,23:30,-0.000852928,-3.5,-0.001322258,-3.3,-0.000443884,-3.1,-0.001681392,-0.4
2017/11/27,0:00,-0.000266054,-4.0,-0.001321474,-3.6,-0.001434902,-3.4,-0.001856001,-0.6
2017/11/27,0:30,-0.000661773,-4.5,-0.001357421,-3.7,-0.002635660,-3.2,-0.001227012,-1.1
2017/11/27,1:00,-0.001868402,-4.0,-0.001179225,-4.0,-0.002106013,-3.3,-0.002000410,-1.4
2017/11/27,1:30,-0.001100910,-3.9,-0.001362343,-4.2,-0.001718422,-3.4,-0.001234051,-1.6
2017/11/27,2:00,-0.000310836,-4.8,-0.001335800,-4.4,-0.001730316,-3.8,-0.001497127,-2.2
2017/11/27,2:30,-0.000290098,-4.9,-0.001342740,-4.7,-0.001691058,-4.2,-0.001655385,-2.3
2017/11/27,3:00,-0.001315115,-4.3,-0.001797637,-4.6,-0.001760939,-4.6,-0.001226851,-2.8
2017/11/27,3:30,0.000372781,-4.9,-0.001553263,-5.0,-0.001862372,-5.0,-0.001755235,-3.0
2017/11/27,4:00,-0.000322068,-5.4,-0.001265003,-4.9,-0.001788463,-5.3,-0.001723640,-3.1
2017/11/27,4:30,-0.001085491,-5.5,-0.000785423,-5.0,-0.001479814,-5.8,-0.001959692,-3.1
2017/11/27,5:00,-0.000507654,-5.1,-0.000911236,-5.1,-0.001601178,-6.3,-0.001837641,-3.1
2017/11/27,5:30,-0.001475568,-5.1,-0.001267584,-5.4,-0.002235564,-5.9,-0.001720519,-3.2
2017/11/27,6:00,-0.001194582,-4.5,-0.000812556,-5.8,-0.000570266,-5.8,-0.000188604,-3.4
2017/11/27,6:30,0.003422498,-4.0,0.006454262,-6.1,0.015300867,-5.6,0.014662208,-3.3
2017/11/27,7:00,0.023262446,-3.9,0.039851365,-6.0,0.069350633,-5.3,0.061771308,-3.3
2017/11/27,7:30,0.070028905,-3.9,0.105177483,-4.8,0.136153098,-4.4,0.105492429,-3.0
2017/11/27,8:00,0.183230688,-2.8,0.202271456,-3.0,0.204120649,-4.0,0.183883976,-2.9
2017/11/27,8:30,0.250767990,-2.0,0.279625960,-2.8,0.267516001,-2.9,0.287803926,-2.1
2017/11/27,9:00,0.349947684,-1.1,0.343894092,-2.3,0.328159818,-2.4,0.350429955,-1.6
2017/11/27,9:30,0.376198313,-1.0,0.396519114,-2.0,0.373615478,-2.0,0.395209164,-1.4
2017/11/27,10:00,0.434455510,-0.4,0.446989816,-1.7,0.408195414,-1.5,0.428656265,-1.2
2017/11/27,10:30,0.526202371,0.3,0.432236436,-1.0,0.425510181,-1.0,0.445438720,-0.6
2017/11/27,11:00,0.505035005,1.0,0.450392481,-0.4,0.429802898,-0.3,0.456100647,0.0
2017/11/27,11:30,0.485356733,0.0,0.525406531,0.4,0.422459783,0.0,0.422539375,0.2
2017/11/27,12:00,0.494178111,-0.4,0.354537787,0.1,0.402053900,0.1,0.418571093,0.3
2017/11/27,12:30,0.451135940,-0.3,0.397524497,0.6,0.364459261,0.5,0.351418024,0.6
2017/11/27,13:00,0.353135509,-0.3,0.349924709,0.8,0.313523139,0.4,0.264632448,0.6
2017/11/27,13:30,0.302977342,-0.4,0.291980645,0.9,0.254238761,0.6,0.223290168,0.8
2017/11/27,14:00,0.208678287,-0.3,0.228524180,0.9,0.189775483,0.4,0.084124872,0.5
2017/11/27,14:30,0.128953815,-0.6,0.152995476,0.8,0.118670532,0.2,0.032179742,0.3
2017/11/27,15:00,0.045930722,-1.0,0.089328905,0.6,0.052364447,0.0,0.019846538,0.2
2017/11/27,15:30,0.016424931,-1.7,0.021638762,-0.2,0.009267762,-0.5,0.005297541,0.1
2017/11/27,16:00,0.000747174,-2.2,0.001137152,-0.8,-0.001445554,-0.9,-0.001568710,0.0
2017/11/27,16:30,-0.001561062,-2.7,-0.001507002,-1.2,-0.001234975,-1.4,-0.002090377,0.2
2017/11/27,17:00,-0.001747360,-2.9,-0.001697249,-1.6,-0.000969339,-2.2,-0.001984745,0.2
2017/11/27,17:30,-0.001713469,-3.2,-0.001618712,-2.6,-0.001579838,-2.6,-0.001876324,0.0
2017/11/27,18:00,-0.001628380,-3.4,-0.001197380,-3.0,-0.001119876,-3.3,-0.002040446,-0.1
2017/11/27,18:30,-0.001703006,-3.4,-0.001807887,-3.6,-0.001013249,-4.0,-0.002164553,0.0
2017/11/27,19:00,-0.001532269,-3.7,-0.001361869,-4.3,-0.001302263,-4.6,-0.002102263,0.1
2017/11/27,19:30,-0.001199046,-4.0,-0.001374802,-4.8,-0.001431580,-5.0,-0.001825650,0.0
2017/11/27,20:00,-0.001613824,-4.3,-0.001496694,-5.0,-0.000951586,-5.5,0.000304935,-1.6
2017/11/27,20:30,-0.001111034,-4.7,-0.001598193,-5.5,-0.001037429,-6.0,-0.000719759,-2.7
2017/11/27,21:00,-0.001232819,-5.3,-0.001546792,-5.9,-0.002051761,-6.2,-0.001206934,-3.8
2017/11/27,21:30,-0.001891386,-5.3,-0.001724597,-5.9,-0.001318399,-6.8,-0.001399320,-3.9
2017/11/27,22:00,-0.002129592,-4.9,-0.002414461,-4.7,-0.000837638,-7.3,-0.000890779,-4.4
2017/11/27,22:30,-0.001547988,-4.9,-0.001951891,-4.9,-0.001354361,-7.7,-0.002230055,-4.8
2017/11/27,23:00,-0.001977587,-4.8,-0.001241529,-5.4,-0.001268754,-7.9,-0.001919218,-4.7
2017/11/27,23:30,-0.001945163,-4.4,-0.000680324,-5.0,-0.001167100,-8.2,-0.002471473,-4.3
2017/11/28,0:00,-0.001524261,-4.2,-0.000611123,-4.0,-0.000868238,-8.7,-0.000045372,-4.4
2017/11/28,0:30,-0.000332916,-3.9,-0.000710932,-3.8,-0.001785624,-8.9,-0.000142720,-6.3
2017/11/28,1:00,-0.001217827,-3.5,-0.000881711,-4.0,-0.001678279,-8.8,-0.000031226,-7.5
2017/11/28,1:30,-0.000667405,-2.9,-0.000710007,-3.9,-0.001381077,-9.1,-0.002897179,-7.7
2017/11/28,2:00,-0.001186343,-2.5,-0.001062701,-4.1,-0.001133427,-9.2,-0.000829296,-7.4
2017/11/28,2:30,-0.000731508,-1.9,-0.000453492,-3.9,-0.001797446,-9.4,-0.004998442,-6.5
2017/11/28,3:00,-0.001045506,-1.4,-0.000507514,-3.4,-0.001418319,-9.6,0.002219757,-6.5
2017/11/28,3:30,-0.000889293,-1.2,-0.000391274,-2.9,-0.001170544,-9.9,0.000069134,-9.3
2017/11/28,4:00,-0.001018411,-0.9,-0.000429898,-2.2,-0.001481184,-10.1,-0.000982489,-9.7
2017/11/28,4:30,-0.001244753,-0.6,-0.000421859,-1.9,-0.001616364,-9.9,-0.001754845,-9.8
2017/11/28,5:00,-0.001285660,0.0,-0.000251200,-1.8,-0.001630930,-9.8,-0.002557229,-8.6
2017/11/28,5:30,-0.001335203,0.5,-0.000231797,-1.6,-0.001445098,-9.8,0.000111876,-9.6
2017/11/28,6:00,-0.000549456,0.4,-0.000087127,-1.5,0.000772311,-9.7,0.001408841,-10.5
2017/11/28,6:30,0.003162450,0.7,0.003431121,-1.5,0.018296912,-9.6,0.015189692,-10.7
2017/11/28,7:00,0.024463145,1.3,0.020768114,-0.7,0.046766450,-9.3,0.058503397,-9.7
2017/11/28,7:30,0.060494010,1.7,0.023870100,-0.1,0.075318536,-8.8,0.126191242,-8.0
2017/11/28,8:00,0.109493057,1.9,0.043790390,0.4,0.144748771,-7.6,0.177451498,-6.3
2017/11/28,8:30,0.220995349,2.6,0.105200819,1.9,0.240402249,-6.2,0.160952334,-6.1
2017/11/28,9:00,0.220532672,2.8,0.121177823,4.5,0.296630533,-4.4,0.275928754,-4.7
2017/11/28,9:30,0.215539651,3.7,0.114296172,5.1,0.263354132,-2.5,0.338262133,-2.8
2017/11/28,10:00,0.399924566,5.0,0.203183164,6.5,0.260855352,-0.6,0.350806558,-0.8
2017/11/28,10:30,0.333431379,5.4,0.277649721,7.1,0.228002419,0.4,0.315021615,0.8
2017/11/28,11:00,0.116553112,5.2,0.160790429,6.6,0.384567128,1.5,0.390011847,2.6
2017/11/28,11:30,0.262489592,6.3,0.083173771,6.3,0.328976651,3.7,0.398024852,4.3
2017/11/28,12:00,0.163859788,6.2,0.068805900,6.4,0.112112535,3.6,0.391416600,5.7
2017/11/28,12:30,0.231207471,6.1,0.073662953,6.5,0.123191425,3.3,0.329526514,6.4
2017/11/28,13:00,0.140796670,6.1,0.095542572,6.6,0.128113678,2.1,0.244382945,6.5
2017/11/28,13:30,0.098532820,5.9,0.051138375,6.7,0.237478579,3.1,0.198918997,6.7
2017/11/28,14:00,0.135804143,6.0,0.024563772,6.6,0.183428963,5.1,0.083409433,6.1
2017/11/28,14:30,0.083618800,5.9,0.014882064,6.5,0.124426393,5.7,0.053216738,5.9
2017/11/28,15:00,0.050073975,5.6,0.009065448,6.0,0.040582138,5.3,0.027389569,5.2
2017/11/28,15:30,0.009469162,5.7,0.002370269,5.5,0.006939917,4.4,0.006145902,4.4
2017/11/28,16:00,-0.000568313,5.5,0.000241595,5.2,-0.001013982,3.8,-0.000419440,3.5
2017/11/28,16:30,-0.000832709,5.7,0.000068148,4.7,-0.001539952,3.5,-0.001651970,3.0
2017/11/28,17:00,-0.000873332,5.6,0.000021025,4.7,-0.001313620,2.8,-0.000737550,3.1
2017/11/28,17:30,-0.001340959,5.7,0.000049425,4.3,-0.001092085,2.1,-0.000924016,2.2
2017/11/28,18:00,-0.000650507,5.6,-0.000007687,4.3,-0.002171032,2.6,-0.000675493,1.6
2017/11/28,18:30,-0.000689315,5.4,0.000043094,4.1,-0.001406097,3.1,-0.001608663,1.3
2017/11/28,19:00,-0.000980124,5.3,-0.000088086,4.6,-0.001989237,3.6,-0.000541944,1.2
2017/11/28,19:30,-0.001104027,5.5,-0.000151651,4.6,-0.001471851,3.1,-0.000957585,0.9
2017/11/28,20:00,-0.001145185,5.3,-0.000050241,4.4,-0.002656204,4.2,-0.000892126,1.4
2017/11/28,20:30,-0.002017769,5.3,-0.000022619,4.8,-0.000886370,4.1,0.000120145,0.5
2017/11/28,21:00,-0.001586805,5.3,-0.000144480,4.8,-0.000805515,3.6,-0.001133080,0.0
2017/11/28,21:30,-0.000929888,5.1,0.000052662,4.7,-0.001736776,3.5,-0.001056082,0.4
2017/11/28,22:00,-0.001066144,5.2,0.000080382,4.5,-0.002678089,4.3,-0.000676607,0.4
2017/11/28,22:30,-0.001235807,5.3,-0.000273522,5.0,-0.001550488,4.7,-0.001225694,-0.3
2017/11/28,23:00,-0.001425013,5.6,-0.000467195,4.1,-0.001041205,4.6,-0.005010466,2.3
2017/11/28,23:30,-0.001356743,5.7,-0.000319858,4.5,-0.001349742,4.4,-0.002007091,3.6
2017/11/29,0:00,-0.001606905,6.3,-0.001894468,7.8,-0.001873935,4.4,-0.002845060,4.3
2017/11/29,0:30,-0.001872183,6.7,-0.002209587,9.4,-0.001569497,4.5,-0.002537571,6.0
2017/11/29,1:00,-0.001400602,7.1,-0.001207808,9.7,-0.001326760,3.8,-0.001120455,6.1
2017/11/29,1:30,-0.001380916,7.2,-0.000521140,9.7,-0.002593568,4.7,0.007161897,1.0
2017/11/29,2:00,-0.001928540,7.4,-0.000385858,9.6,-0.001827665,5.0,-0.000356097,-0.9
2017/11/29,2:30,-0.001900722,8.0,-0.000359747,9.6,-0.002176134,5.0,-0.001101776,-0.8
2017/11/29,3:00,-0.001342516,8.2,-0.000378627,9.8,-0.002186318,5.2,-0.000749495,-0.7
2017/11/29,3:30,-0.001193383,8.7,-0.001201530,9.6,-0.002310843,5.7,-0.001885411,-0.2
2017/11/29,4:00,-0.001051639,8.6,-0.001036956,9.7,-0.002261857,6.1,0.000054378,0.2
2017/11/29,4:30,0.000647640,8.2,-0.000642055,9.8,-0.001455713,5.6,-0.000408495,-1.2
2017/11/29,5:00,-0.000624560,7.4,0.000206320,9.7,-0.001618288,5.3,-0.002110651,-1.7
2017/11/29,5:30,-0.000106727,7.5,-0.000245536,9.7,-0.001519206,5.0,-0.003333733,1.6
2017/11/29,6:00,-0.001347262,7.4,0.000220946,9.3,-0.000884664,4.9,-0.007171256,2.7
2017/11/29,6:30,0.003041750,7.5,0.005321164,8.8,0.005324209,4.8,0.009023434,8.5
2017/11/29,7:00,0.022765021,7.1,0.031738918,8.7,0.021916568,4.1,0.044237171,9.0
2017/11/29,7:30,0.054034882,7.3,0.092861024,9.1,0.099746622,4.6,0.090782481,9.4
2017/11/29,8:00,0.111607827,8.0,0.155177816,9.5,0.199025069,6.0,0.123664097,9.7
2017/11/29,8:30,0.176770024,9.8,0.194349982,10.4,0.241332828,7.8,0.190960915,10.1
2017/11/29,9:00,0.236198304,10.7,0.212148310,10.5,0.291086216,9.2,0.300531032,10.6
2017/11/29,9:30,0.367226259,10.5,0.289327293,10.8,0.338434480,10.4,0.348127232,10.8
2017/11/29,10:00,0.279489965,11.3,0.345318067,11.3,0.372657028,11.0,0.379925787,11.2
2017/11/29,10:30,0.074315442,9.7,0.324091771,11.2,0.388338322,12.0,0.397157178,11.4
2017/11/29,11:00,0.053468366,7.0,0.116315736,11.0,0.392854085,13.0,0.406474032,11.7
2017/11/29,11:30,0.091605575,6.2,0.208831371,10.8,0.389260711,12.9,0.377648073,11.6
2017/11/29,12:00,0.128319576,4.5,0.169001341,10.6,0.325822934,13.3,0.366459768,11.5
2017/11/29,12:30,0.223851245,4.2,0.354274283,10.7,0.069942567,11.6,0.310415444,11.5
2017/11/29,13:00,0.263746003,4.1,0.287379829,8.9,0.043669508,9.9,0.226965439,11.5
2017/11/29,13:30,0.145389859,4.1,0.219654556,7.6,0.055746061,8.6,0.184062070,11.4
2017/11/29,14:00,0.057966721,3.9,0.177127595,6.9,0.092529908,8.1,0.078947186,10.8
2017/11/29,14:30,0.043903663,4.4,0.068017319,5.8,0.067842795,7.9,0.040705575,10.5
2017/11/29,15:00,0.029498183,4.5,0.038417425,4.8,0.032698599,7.1,0.023214031,10.0
2017/11/29,15:30,0.009586534,3.1,0.011123459,4.1,0.005558213,6.0,0.007074383,8.5
2017/11/29,16:00,-0.000315453,2.5,0.000509920,3.5,-0.000701136,5.1,-0.001224118,8.1
2017/11/29,16:30,-0.000330571,1.9,-0.001574743,3.3,-0.000593355,4.0,-0.001046761,7.4
2017/11/29,17:00,0.000288935,0.9,-0.000648953,2.6,-0.000196489,2.3,-0.001489928,6.8
2017/11/29,17:30,-0.000763899,0.3,-0.000041758,1.5,-0.001631040,1.7,-0.001467641,6.3
2017/11/29,18:00,-0.000422865,-0.1,-0.000201418,0.4,-0.002113106,1.6,-0.001449777,5.7
2017/11/29,18:30,-0.000194435,-1.3,-0.000634124,-0.3,-0.002084641,1.6,-0.001404591,5.3
2017/11/29,19:00,-0.001923279,-1.2,-0.000648593,-0.8,-0.000916813,0.9,-0.001212574,4.6
2017/11/29,19:30,-0.000736178,-1.8,-0.001138022,-1.0,-0.001560444,0.4,-0.001029672,3.6
2017/11/29,20:00,-0.001306178,-2.3,-0.000961798,-1.3,-0.001703375,-0.1,-0.001236083,2.8
2017/11/29,20:30,-0.001679308,-2.4,-0.001026555,-1.6,-0.000724456,-1.2,-0.001450662,2.3
2017/11/29,21:00,-0.000864596,-2.2,-0.000715805,-1.9,-0.001061011,-1.8,-0.001440785,1.7
2017/11/29,21:30,-0.001002938,-2.5,-0.000676361,-2.4,-0.001517739,-2.3,-0.001301695,1.1
2017/11/29,22:00,-0.001569383,-2.6,-0.000634855,-2.3,-0.002213467,-2.5,-0.001226530,0.3
2017/11/29,22:30,-0.001038112,-2.6,-0.000553175,-2.4,-0.001379627,-2.9,-0.001560948,-0.2
2017/11/29,23:00,-0.000460969,-2.7,-0.000437189,-2.7,-0.001332812,-3.3,-0.001779704,-0.5
2017/11/29,23:30,-0.000876133,-2.8,-0.000424608,-3.1,-0.001990219,-3.4,-0.001516994,-0.9
2017/11/30,0:00,-0.000445946,-3.2,-0.000685799,-3.0,-0.001876722,-3.6,-0.001747843,-1.1
2017/11/30,0:30,-0.000709709,-3.5,-0.000726173,-3.0,-0.002186162,-3.7,-0.001742939,-1.3
2017/11/30,1:00,-0.001270978,-3.4,-0.000532311,-3.0,-0.001884138,-3.8,-0.001625950,-1.5
2017/11/30,1:30,-0.000908410,-3.2,-0.000568715,-3.0,-0.001550643,-4.0,-0.001672181,-1.8
2017/11/30,2:00,-0.000948974,-3.3,-0.000515368,-3.1,-0.002082851,-4.1,-0.001773621,-1.9
2017/11/30,2:30,-0.000805396,-3.4,-0.000532281,-3.2,-0.001683639,-4.3,-0.001904831,-1.9
2017/11/30,3:00,-0.000573045,-3.6,-0.000469382,-3.3,-0.002398069,-4.0,-0.001782009,-2.1
2017/11/30,3:30,-0.000857684,-3.7,-0.000470174,-3.5,-0.002237470,-4.0,-0.001786966,-2.2
2017/11/30,4:00,-0.000811824,-3.9,-0.000481036,-3.6,-0.001809602,-4.2,-0.001777462,-2.3
2017/11/30,4:30,-0.000877108,-3.8,-0.000615003,-3.7,-0.001752304,-4.3,-0.001670865,-2.5
2017/11/30,5:00,-0.000617336,-4.0,-0.000733535,-3.8,-0.002097080,-4.3,-0.001875294,-2.7
2017/11/30,5:30,-0.000435130,-4.2,-0.000793507,-3.9,-0.001915797,-4.4,-0.001805586,-2.7
2017/11/30,6:00,-0.000811030,-4.2,-0.000882056,-4.0,-0.001296434,-4.7,-0.000847998,-2.8
2017/11/30,6:30,0.002305381,-4.1,0.009863371,-4.1,0.011417845,-4.9,0.011992811,-2.7
2017/11/30,7:00,0.025743213,-4.1,0.054237547,-3.9,0.061565401,-4.3,0.046553418,-2.5
2017/11/30,7:30,0.063965409,-4.0,0.095178316,-3.8,0.128694652,-3.7,0.100112364,-2.2
2017/11/30,8:00,0.101472249,-3.9,0.129596619,-3.5,0.193334928,-3.2,0.166177297,-1.8
2017/11/30,8:30,0.204856586,-3.4,0.249763780,-2.9,0.253002348,-2.8,0.268379051,-1.4
2017/11/30,9:00,0.310695731,-2.9,0.269472469,-2.7,0.320714162,-2.7,0.349223929,-0.8
2017/11/30,9:30,0.357348928,-2.5,0.336847212,-2.6,0.359633577,-2.7,0.385321690,-0.4
2017/11/30,10:00,0.335687343,-2.3,0.419231909,-2.2,0.398652130,-2.6,0.410700000,-0.4
2017/11/30,10:30,0.421965898,-2.0,0.332234881,-2.2,0.408079905,-2.5,0.428870854,-0.5
2017/11/30,11:00,0.454520991,-1.8,0.316087257,-2.4,0.415775133,-2.7,0.438921960,-0.3
2017/11/30,11:30,0.397602075,-1.9,0.394884457,-1.9,0.385738728,-2.5,0.407126030,-0.1
2017/11/30,12:00,0.334241871,-1.8,0.446890990,-1.6,0.295363164,-2.8,0.403715818,-0.2
2017/11/30,12:30,0.308847633,-1.9,0.486310280,-1.5,0.339658072,-3.1,0.343848466,-0.3
2017/11/30,13:00,0.189013662,-2.4,0.329412231,-1.7,0.248815435,-3.1,0.238988078,-0.4
2017/11/30,13:30,0.240073656,-2.4,0.312540728,-1.6,0.236836844,-3.2,0.196306540,-0.9
