DATE,TIME,S1[MW],S2[MW]
2017/7/10,22:30,0.0,0.0
2017/7/10,23:00,0.0,0.0
2017/7/10,23:30,0.0,0.0
2017/7/11,0:00,0.0,0.0
2017/7/11,0:30,0.0,0.0
2017/7/11,1:00,0.0,0.0
2017/7/11,1:30,0.0,0.0
2017/7/11,2:00,0.0,0.0
2017/7/11,2:30,0.0,0.0
2017/7/11,3:00,0.0,0.0
2017/7/11,3:30,0.0,0.0
2017/7/11,4:00,0.0,0.1
2017/7/11,4:30,1.8,1.5
2017/7/11,5:00,4.0,6.1
2017/7/11,5:30,11.7,9.7
2017/7/11,6:00,25.5,13.5
2017/7/11,6:30,25.9,17.3
2017/7/11,7:00,34.3,22.3
2017/7/11,7:30,37.4,33.5
2017/7/11,8:00,32.7,45.2
2017/7/11,8:30,45.1,49.5
2017/7/11,9:00,72.3,54.9
2017/7/11,9:30,58.0,57.5
2017/7/11,10:00,73.8,59.3
2017/7/11,10:30,93.8,66.1
2017/7/11,11:00,75.2,73.5
2017/7/11,11:30,104.8,65.8
2017/7/11,12:00,68.3,54.8
2017/7/11,12:30,60.2,47.7
2017/7/11,13:00,55.6,43.1
2017/7/11,13:30,77.0,44.9
2017/7/11,14:00,70.0,37.2
2017/7/11,14:30,44.0,30.5
2017/7/11,15:00,27.8,21.7
2017/7/11,15:30,20.4,17.3
2017/7/11,16:00,18.0,12.6
2017/7/11,16:30,14.9,7.2
2017/7/11,17:00,11.2,3.9
2017/7/11,17:30,4.2,2.3
2017/7/11,18:00,0.8,0.2
2017/7/11,18:30,0.0,0.0
2017/7/11,19:00,0.0,0.0
2017/7/11,19:30,0.0,0.0
2017/7/11,20:00,0.0,0.0
2017/7/11,20:30,0.0,0.0
2017/7/11,21:00,0.0,0.0
2017/7/11,21:30,0.0,0.0
2017/7/11,22:00,0.0,0.0
2017/7/11,22:30,0.0,0.0
2017/7/11,23:00,0.0,0.0
2017/7/11,23:30,0.0,0.0
2017/7/12,0:00,0.0,0.0
2017/7/12,0:30,0.0,0.0
2017/7/12,1:00,0.0,0.0
2017/7/12,1:30,0.0,0.0
2017/7/12,2:00,0.0,0.0
2017/7/12,2:30,0.0,0.0
2017/7/12,3:00,0.0,0.0
2017/7/12,3:30,0.0,0.0
2017/7/12,4:00,0.0,0.1
2017/7/12,4:30,4.5,1.6
2017/7/12,5:00,4.4,5.7
2017/7/12,5:30,0.5,10.7
2017/7/12,6:00,2.7,18.9
2017/7/12,6:30,13.1,33.5
2017/7/12,7:00,16.0,46.7
2017/7/12,7:30,25.8,56.7
2017/7/12,8:00,46.2,66.3
2017/7/12,8:30,82.0,73.6
2017/7/12,9:00,76.8,79.8
2017/7/12,9:30,67.8,82.7
2017/7/12,10:00,69.9,81.9
2017/7/12,10:30,48.4,92.8
2017/7/12,11:00,93.1,94.8
2017/7/12,11:30,183.6,91.5
2017/7/12,12:00,182.1,78.4
2017/7/12,12:30,180.5,68.0
2017/7/12,13:00,166.9,75.0
2017/7/12,13:30,171.2,83.7
2017/7/12,14:00,160.0,67.9
2017/7/12,14:30,148.0,68.4
2017/7/12,15:00,128.1,64.0
2017/7/12,15:30,104.6,55.1
2017/7/12,16:00,79.6,40.2
2017/7/12,16:30,45.5,26.6
2017/7/12,17:00,28.1,13.9
2017/7/12,17:30,13.3,7.1
2017/7/12,18:00,4.7,2.2
2017/7/12,18:30,0.7,0.1
2017/7/12,19:00,0.0,0.0
2017/7/12,19:30,0.0,0.0
2017/7/12,20:00,0.0,0.0
2017/7/12,20:30,0.0,0.0
2017/7/12,21:00,0.0,0.0
2017/7/12,21:30,0.0,0.0
2017/7/12,22:00,0.0,0.0
2017/7/12,22:30,0.0,0.0
2017/7/12,23:00,0.0,0.0
2017/7/12,23:30,0.0,0.0
2017/7/13,0:00,0.0,0.0
2017/7/13,0:30,0.0,0.0
2017/7/13,1:00,0.0,0.0
2017/7/13,1:30,0.0,0.0
2017/7/13,2:00,0.0,0.0
2017/7/13,2:30,0.0,0.0
2017/7/13,3:00,0.0,0.0
2017/7/13,3:30,0.0,0.0
2017/7/13,4:00,0.0,0.1
2017/7/13,4:30,2.9,1.2
2017/7/13,5:00,12.2,5.3
2017/7/13,5:30,23.8,12.7
2017/7/13,6:00,44.5,24.3
2017/7/13,6:30,71.5,37.9
2017/7/13,7:00,97.5,53.9
2017/7/13,7:30,121.9,67.5
2017/7/13,8:00,144.0,79.5
2017/7/13,8:30,162.9,89.7
2017/7/13,9:00,178.0,97.8
2017/7/13,9:30,187.2,103.4
2017/7/13,10:00,191.7,105.0
2017/7/13,10:30,193.3,106.0
2017/7/13,11:00,194.1,108.1
2017/7/13,11:30,194.3,108.2
2017/7/13,12:00,194.0,107.9
2017/7/13,12:30,192.2,105.8
2017/7/13,13:00,188.2,102.4
2017/7/13,13:30,180.2,97.5
2017/7/13,14:00,167.4,89.5
2017/7/13,14:30,150.2,79.8
2017/7/13,15:00,129.3,68.0
2017/7/13,15:30,105.5,55.4
2017/7/13,16:00,80.1,40.8
2017/7/13,16:30,53.9,26.7
2017/7/13,17:00,30.1,14.0
2017/7/13,17:30,13.8,5.9
2017/7/13,18:00,5.5,1.8
2017/7/13,18:30,0.8,0.1
2017/7/13,19:00,0.0,0.0
2017/7/13,19:30,0.0,0.0
2017/7/13,20:00,0.0,0.0
2017/7/13,20:30,0.0,0.0
2017/7/13,21:00,0.0,0.0
2017/7/13,21:30,0.0,0.0
2017/7/13,22:00,0.0,0.0
2017/7/13,22:30,0.0,0.0
2017/7/13,23:00,0.0,0.0
2017/7/13,23:30,0.0,0.0
2017/7/14,0:00,0.0,0.0
2017/7/14,0:30,0.0,0.0
2017/7/14,1:00,0.0,0.0
2017/7/14,1:30,0.0,0.0
2017/7/14,2:00,0.0,0.0
2017/7/14,2:30,0.0,0.0
2017/7/14,3:00,0.0,0.0
2017/7/14,3:30,0.0,0.0
2017/7/14,4:00,0.0,0.1
2017/7/14,4:30,2.3,1.7
2017/7/14,5:00,10.4,6.3
2017/7/14,5:30,22.0,13.5
2017/7/14,6:00,36.5,23.7
2017/7/14,6:30,59.5,36.9
2017/7/14,7:00,84.9,54.2
2017/7/14,7:30,109.7,67.5
2017/7/14,8:00,136.5,79.1
2017/7/14,8:30,154.2,88.4
2017/7/14,9:00,169.4,96.4
2017/7/14,9:30,180.8,102.4
2017/7/14,10:00,188.3,105.4
2017/7/14,10:30,191.4,106.9
2017/7/14,11:00,192.5,107.1
2017/7/14,11:30,192.9,106.8
2017/7/14,12:00,192.0,105.5
2017/7/14,12:30,190.2,103.1
2017/7/14,13:00,185.2,99.7
2017/7/14,13:30,176.3,94.3
2017/7/14,14:00,162.8,86.8
2017/7/14,14:30,145.7,76.0
2017/7/14,15:00,124.6,65.6
2017/7/14,15:30,100.9,52.9
2017/7/14,16:00,76.5,39.3
2017/7/14,16:30,51.7,25.9
2017/7/14,17:00,30.3,14.1
2017/7/14,17:30,15.0,6.1
2017/7/14,18:00,6.0,1.8
2017/7/14,18:30,0.6,0.1
2017/7/14,19:00,0.0,0.0
2017/7/14,19:30,0.0,0.0
2017/7/14,20:00,0.0,0.0
2017/7/14,20:30,0.0,0.0
2017/7/14,21:00,0.0,0.0
2017/7/14,21:30,0.0,0.0
2017/7/14,22:00,0.0,0.0
2017/7/14,22:30,0.0,0.0
2017/7/14,23:00,0.0,0.0
2017/7/14,23:30,0.0,0.0
2017/7/15,0:00,0.0,0.0
2017/7/15,0:30,0.0,0.0
2017/7/15,1:00,0.0,0.0
2017/7/15,1:30,0.0,0.0
2017/7/15,2:00,0.0,0.0
2017/7/15,2:30,0.0,0.0
2017/7/15,3:00,0.0,0.0
2017/7/15,3:30,0.0,0.0
2017/7/15,4:00,0.0,0.1
2017/7/15,4:30,2.9,1.5
2017/7/15,5:00,12.8,5.5
2017/7/15,5:30,16.4,12.4
2017/7/15,6:00,37.4,24.1
2017/7/15,6:30,62.8,38.5
2017/7/15,7:00,85.0,51.1
2017/7/15,7:30,104.8,61.3
2017/7/15,8:00,131.5,72.4
2017/7/15,8:30,154.2,85.8
2017/7/15,9:00,173.1,94.7
2017/7/15,9:30,183.6,101.5
2017/7/15,10:00,189.6,104.3
2017/7/15,10:30,192.3,106.0
2017/7/15,11:00,193.1,106.9
2017/7/15,11:30,193.2,106.9
2017/7/15,12:00,190.7,105.2
2017/7/15,12:30,185.6,104.6
2017/7/15,13:00,170.4,101.5
2017/7/15,13:30,169.6,96.1
2017/7/15,14:00,161.3,88.9
2017/7/15,14:30,127.9,79.3
2017/7/15,15:00,122.1,66.9
2017/7/15,15:30,85.9,54.1
2017/7/15,16:00,64.5,38.2
2017/7/15,16:30,48.8,24.2
2017/7/15,17:00,29.7,14.1
2017/7/15,17:30,16.7,8.2
2017/7/15,18:00,9.0,3.8
2017/7/15,18:30,1.2,0.2
2017/7/15,19:00,0.0,0.0
2017/7/15,19:30,0.0,0.0
2017/7/15,20:00,0.0,0.0
2017/7/15,20:30,0.0,0.0
2017/7/15,21:00,0.0,0.0
2017/7/15,21:30,0.0,0.0
2017/7/15,22:00,0.0,0.0
2017/7/15,22:30,0.0,0.0
2017/7/15,23:00,0.0,0.0
2017/7/15,23:30,0.0,0.0
2017/7/16,0:00,0.0,0.0
2017/7/16,0:30,0.0,0.0
2017/7/16,1:00,0.0,0.0
2017/7/16,1:30,0.0,0.0
2017/7/16,2:00,0.0,0.0
2017/7/16,2:30,0.0,0.0
2017/7/16,3:00,0.0,0.0
2017/7/16,3:30,0.0,0.0
2017/7/16,4:00,0.0,0.0
2017/7/16,4:30,1.0,1.1
2017/7/16,5:00,5.3,8.0
2017/7/16,5:30,10.8,12.1
2017/7/16,6:00,34.0,23.3
2017/7/16,6:30,50.8,30.9
2017/7/16,7:00,53.1,49.0
2017/7/16,7:30,47.3,57.2
2017/7/16,8:00,63.1,56.6
2017/7/16,8:30,41.0,66.8
2017/7/16,9:00,25.6,72.9
2017/7/16,9:30,13.5,87.6
2017/7/16,10:00,12.3,81.8
2017/7/16,10:30,16.6,80.6
2017/7/16,11:00,22.0,74.2
2017/7/16,11:30,18.5,57.9
2017/7/16,12:00,23.4,43.3
2017/7/16,12:30,32.5,27.6
2017/7/16,13:00,32.7,21.5
2017/7/16,13:30,26.8,18.3
2017/7/16,14:00,17.5,15.6
2017/7/16,14:30,23.7,13.4
2017/7/16,15:00,28.6,8.0
2017/7/16,15:30,38.1,4.8
2017/7/16,16:00,27.5,2.4
2017/7/16,16:30,17.5,1.5
2017/7/16,17:00,22.3,1.9
2017/7/16,17:30,15.6,0.7
2017/7/16,18:00,2.6,0.1
2017/7/16,18:30,0.1,0.0
2017/7/16,19:00,0.0,0.0
2017/7/16,19:30,0.0,0.0
2017/7/16,20:00,0.0,0.0
2017/7/16,20:30,0.0,0.0
2017/7/16,21:00,0.0,0.0
2017/7/16,21:30,0.0,0.0
2017/7/16,22:00,0.0,0.0
2017/7/16,22:30,0.0,0.0
2017/7/16,23:00,0.0,0.0
2017/7/16,23:30,0.0,0.0
2017/7/17,0:00,0.0,0.0
2017/7/17,0:30,0.0,0.0
2017/7/17,1:00,0.0,0.0
2017/7/17,1:30,0.0,0.0
2017/7/17,2:00,0.0,0.0
2017/7/17,2:30,0.0,0.0
2017/7/17,3:00,0.0,0.0
2017/7/17,3:30,0.0,0.0
2017/7/17,4:00,0.0,0.0
2017/7/17,4:30,0.4,2.0
2017/7/17,5:00,9.1,3.9
2017/7/17,5:30,21.0,7.3
2017/7/17,6:00,38.0,11.0
2017/7/17,6:30,67.3,11.5
2017/7/17,7:00,93.3,23.2
2017/7/17,7:30,89.6,32.1
2017/7/17,8:00,67.3,48.7
2017/7/17,8:30,84.1,51.3
2017/7/17,9:00,95.9,57.5
2017/7/17,9:30,108.5,60.3
2017/7/17,10:00,110.8,76.2
2017/7/17,10:30,30.4,68.6
2017/7/17,11:00,10.8,52.8
2017/7/17,11:30,10.9,41.8
2017/7/17,12:00,18.3,40.6
2017/7/17,12:30,39.0,33.5
2017/7/17,13:00,121.9,22.8
2017/7/17,13:30,94.8,15.8
2017/7/17,14:00,46.3,14.6
2017/7/17,14:30,49.3,16.7
2017/7/17,15:00,23.0,13.3
2017/7/17,15:30,11.2,13.2
2017/7/17,16:00,24.7,9.8
2017/7/17,16:30,19.4,6.9
2017/7/17,17:00,7.2,3.5
2017/7/17,17:30,0.7,1.8
2017/7/17,18:00,0.1,0.1
2017/7/17,18:30,0.0,0.0
2017/7/17,19:00,0.0,0.0
2017/7/17,19:30,0.0,0.0
2017/7/17,20:00,0.0,0.0
2017/7/17,20:30,0.0,0.0
2017/7/17,21:00,0.0,0.0
2017/7/17,21:30,0.0,0.0
2017/7/17,22:00,0.0,0.0
2017/7/17,22:30,0.0,0.0
2017/7/17,23:00,0.0,0.0
2017/7/17,23:30,0.0,0.0
2017/7/18,0:00,0.0,0.0
2017/7/18,0:30,0.0,0.0
2017/7/18,1:00,0.0,0.0
2017/7/18,1:30,0.0,0.0
2017/7/18,2:00,0.0,0.0
2017/7/18,2:30,0.0,0.0
2017/7/18,3:00,0.0,0.0
2017/7/18,3:30,0.0,0.0
2017/7/18,4:00,0.0,0.0
2017/7/18,4:30,0.0,0.0
2017/7/18,5:00,0.9,0.8
2017/7/18,5:30,3.2,2.5
2017/7/18,6:00,4.8,5.7
2017/7/18,6:30,10.2,5.8
2017/7/18,7:00,13.9,6.5
2017/7/18,7:30,38.5,10.1
2017/7/18,8:00,38.8,13.6
2017/7/18,8:30,47.8,17.3
2017/7/18,9:00,54.2,26.0
2017/7/18,9:30,53.9,26.9
2017/7/18,10:00,65.6,28.5
2017/7/18,10:30,52.8,28.9
2017/7/18,11:00,55.8,30.4
2017/7/18,11:30,47.9,29.9
2017/7/18,12:00,58.4,30.0
2017/7/18,12:30,58.6,31.6
2017/7/18,13:00,56.8,39.8
2017/7/18,13:30,48.2,36.9
2017/7/18,14:00,59.4,34.3
2017/7/18,14:30,51.4,34.3
2017/7/18,15:00,44.9,27.4
2017/7/18,15:30,46.0,22.5
2017/7/18,16:00,29.8,16.7
2017/7/18,16:30,26.3,10.3
2017/7/18,17:00,11.5,4.6
2017/7/18,17:30,3.3,2.9
2017/7/18,18:00,0.3,0.5
2017/7/18,18:30,0.0,0.0
2017/7/18,19:00,0.0,0.0
2017/7/18,19:30,0.0,0.0
2017/7/18,20:00,0.0,0.0
2017/7/18,20:30,0.0,0.0
2017/7/18,21:00,0.0,0.0
2017/7/18,21:30,0.0,0.0
2017/7/18,22:00,0.0,0.0
2017/7/18,22:30,0.0,0.0
2017/7/18,23:00,0.0,0.0
2017/7/18,23:30,0.0,0.0
2017/7/19,0:00,0.0,0.0
2017/7/19,0:30,0.0,0.0
2017/7/19,1:00,0.0,0.0
2017/7/19,1:30,0.0,0.0
2017/7/19,2:00,0.0,0.0
2017/7/19,2:30,0.0,0.0
2017/7/19,3:00,0.0,0.0
2017/7/19,3:30,0.0,0.0
2017/7/19,4:00,0.0,0.0
2017/7/19,4:30,0.0,0.3
2017/7/19,5:00,2.2,2.2
2017/7/19,5:30,12.4,6.8
2017/7/19,6:00,17.5,12.7
2017/7/19,6:30,25.5,20.7
2017/7/19,7:00,43.7,28.9
2017/7/19,7:30,38.7,32.0
2017/7/19,8:00,40.8,53.1
2017/7/19,8:30,41.2,68.7
2017/7/19,9:00,39.8,76.1
2017/7/19,9:30,44.0,76.7
2017/7/19,10:00,55.0,71.4
2017/7/19,10:30,61.2,71.5
2017/7/19,11:00,64.0,73.8
2017/7/19,11:30,62.8,74.0
2017/7/19,12:00,75.9,70.2
2017/7/19,12:30,78.7,78.3
2017/7/19,13:00,66.9,71.5
2017/7/19,13:30,56.0,67.1
2017/7/19,14:00,40.0,61.4
2017/7/19,14:30,36.1,60.0
2017/7/19,15:00,30.3,54.7
2017/7/19,15:30,24.2,40.7
2017/7/19,16:00,28.0,30.3
2017/7/19,16:30,39.1,21.4
2017/7/19,17:00,15.2,12.1
2017/7/19,17:30,12.0,6.4
2017/7/19,18:00,1.5,1.0
2017/7/19,18:30,0.0,0.0
2017/7/19,19:00,0.0,0.0
2017/7/19,19:30,0.0,0.0
2017/7/19,20:00,0.0,0.0
2017/7/19,20:30,0.0,0.0
2017/7/19,21:00,0.0,0.0
2017/7/19,21:30,0.0,0.0
2017/7/19,22:00,0.0,0.0
2017/7/19,22:30,0.0,0.0
2017/7/19,23:00,0.0,0.0
2017/7/19,23:30,0.0,0.0
2017/7/20,0:00,0.0,0.0
2017/7/20,0:30,0.0,0.0
2017/7/20,1:00,0.0,0.0
2017/7/20,1:30,0.0,0.0
2017/7/20,2:00,0.0,0.0
2017/7/20,2:30,0.0,0.0
2017/7/20,3:00,0.0,0.0
2017/7/20,3:30,0.0,0.0
2017/7/20,4:00,0.0,0.0
2017/7/20,4:30,1.4,0.5
2017/7/20,5:00,1.7,3.2
2017/7/20,5:30,0.2,6.3
2017/7/20,6:00,1.8,12.6
2017/7/20,6:30,4.7,16.3
2017/7/20,7:00,20.3,22.4
2017/7/20,7:30,15.5,24.8
2017/7/20,8:00,18.5,29.8
2017/7/20,8:30,21.2,34.4
2017/7/20,9:00,33.0,34.1
2017/7/20,9:30,55.3,29.3
2017/7/20,10:00,80.0,31.1
2017/7/20,10:30,71.7,35.2
2017/7/20,11:00,77.7,38.9
2017/7/20,11:30,73.6,43.1
2017/7/20,12:00,104.7,58.9
2017/7/20,12:30,94.2,70.4
2017/7/20,13:00,75.9,71.4
2017/7/20,13:30,44.2,70.3
2017/7/20,14:00,16.3,59.8
2017/7/20,14:30,15.4,55.7
2017/7/20,15:00,20.0,42.1
2017/7/20,15:30,21.2,29.5
2017/7/20,16:00,22.4,19.7
2017/7/20,16:30,15.0,13.1
2017/7/20,17:00,16.5,7.2
2017/7/20,17:30,8.8,4.1
2017/7/20,18:00,0.6,1.1
2017/7/20,18:30,0.0,0.1
2017/7/20,19:00,0.0,0.0
2017/7/20,19:30,0.0,0.0
2017/7/20,20:00,0.0,0.0
2017/7/20,20:30,0.0,0.0
2017/7/20,21:00,0.0,0.0
2017/7/20,21:30,0.0,0.0
2017/7/20,22:00,0.0,0.0
2017/7/20,22:30,0.0,0.0
2017/7/20,23:00,0.0,0.0
2017/7/20,23:30,0.0,0.0
2017/7/21,0:00,0.0,0.0
2017/7/21,0:30,0.0,0.0
2017/7/21,1:00,0.0,0.0
2017/7/21,1:30,0.0,0.0
2017/7/21,2:00,0.0,0.0
2017/7/21,2:30,0.0,0.0
2017/7/21,3:00,0.0,0.0
2017/7/21,3:30,0.0,0.0
2017/7/21,4:00,0.0,0.0
2017/7/21,4:30,1.9,0.6
2017/7/21,5:00,8.6,2.4
2017/7/21,5:30,19.7,7.0
2017/7/21,6:00,29.1,12.0
2017/7/21,6:30,47.2,18.3
2017/7/21,7:00,54.5,23.4
2017/7/21,7:30,63.0,27.5
2017/7/21,8:00,90.0,29.5
2017/7/21,8:30,101.9,35.5
2017/7/21,9:00,140.3,35.8
2017/7/21,9:30,158.1,43.5
2017/7/21,10:00,157.2,47.6
2017/7/21,10:30,174.6,51.1
2017/7/21,11:00,168.8,58.7
2017/7/21,11:30,135.4,63.8
2017/7/21,12:00,121.2,63.3
2017/7/21,12:30,150.2,59.0
2017/7/21,13:00,168.3,57.0
2017/7/21,13:30,155.7,49.9
2017/7/21,14:00,104.4,46.2
2017/7/21,14:30,55.0,43.3
2017/7/21,15:00,87.5,34.8
2017/7/21,15:30,63.0,31.4
2017/7/21,16:00,69.0,19.4
2017/7/21,16:30,43.9,10.9
2017/7/21,17:00,26.9,6.0
2017/7/21,17:30,2.9,3.1
2017/7/21,18:00,0.3,1.3
2017/7/21,18:30,0.0,0.0
2017/7/21,19:00,0.0,0.0
2017/7/21,19:30,0.0,0.0
2017/7/21,20:00,0.0,0.0
2017/7/21,20:30,0.0,0.0
2017/7/21,21:00,0.0,0.0
2017/7/21,21:30,0.0,0.0
2017/7/21,22:00,0.0,0.0
2017/7/21,22:30,0.0,0.0
2017/7/21,23:00,0.0,0.0
2017/7/21,23:30,0.0,0.0
2017/7/22,0:00,0.0,0.0
2017/7/22,0:30,0.0,0.0
2017/7/22,1:00,0.0,0.0
2017/7/22,1:30,0.0,0.0
2017/7/22,2:00,0.0,0.0
2017/7/22,2:30,0.0,0.0
2017/7/22,3:00,0.0,0.0
2017/7/22,3:30,0.0,0.0
2017/7/22,4:00,0.0,0.0
2017/7/22,4:30,0.0,0.0
2017/7/22,5:00,0.0,0.0
2017/7/22,5:30,0.0,0.0
2017/7/22,6:00,0.3,0.0
2017/7/22,6:30,5.9,0.7
2017/7/22,7:00,8.6,1.8
2017/7/22,7:30,19.8,5.4
2017/7/22,8:00,39.5,13.3
2017/7/22,8:30,32.9,29.3
2017/7/22,9:00,43.0,42.7
2017/7/22,9:30,41.4,62.9
2017/7/22,10:00,47.9,79.8
2017/7/22,10:30,64.6,89.0
2017/7/22,11:00,89.8,85.1
2017/7/22,11:30,81.8,70.7
2017/7/22,12:00,53.7,64.6
2017/7/22,12:30,40.9,68.9
2017/7/22,13:00,41.1,46.0
2017/7/22,13:30,45.4,46.9
2017/7/22,14:00,55.7,36.1
2017/7/22,14:30,91.2,38.7
2017/7/22,15:00,71.7,38.8
2017/7/22,15:30,50.9,37.1
2017/7/22,16:00,23.1,29.7
2017/7/22,16:30,18.1,16.9
2017/7/22,17:00,6.7,7.3
2017/7/22,17:30,1.2,2.6
2017/7/22,18:00,0.4,0.8
2017/7/22,18:30,0.0,0.0
2017/7/22,19:00,0.0,0.0
2017/7/22,19:30,0.0,0.0
2017/7/22,20:00,0.0,0.0
2017/7/22,20:30,0.0,0.0
2017/7/22,21:00,0.0,0.0
2017/7/22,21:30,0.0,0.0
2017/7/22,22:00,0.0,0.0
2017/7/22,22:30,0.0,0.0
2017/7/22,23:00,0.0,0.0
2017/7/22,23:30,0.0,0.0
2017/7/23,0:00,0.0,0.0
2017/7/23,0:30,0.0,0.0
2017/7/23,1:00,0.0,0.0
2017/7/23,1:30,0.0,0.0
2017/7/23,2:00,0.0,0.0
2017/7/23,2:30,0.0,0.0
2017/7/23,3:00,0.0,0.0
2017/7/23,3:30,0.0,0.0
2017/7/23,4:00,0.0,0.0
2017/7/23,4:30,0.3,0.2
2017/7/23,5:00,2.0,1.9
2017/7/23,5:30,4.7,5.8
2017/7/23,6:00,10.8,10.3
2017/7/23,6:30,14.2,11.5
2017/7/23,7:00,30.2,14.5
2017/7/23,7:30,36.3,17.3
2017/7/23,8:00,23.5,18.7
2017/7/23,8:30,33.3,21.0
2017/7/23,9:00,56.6,24.4
2017/7/23,9:30,57.0,31.2
2017/7/23,10:00,44.5,30.2
2017/7/23,10:30,67.8,35.6
2017/7/23,11:00,99.2,26.5
2017/7/23,11:30,117.9,24.6
2017/7/23,12:00,118.5,24.6
2017/7/23,12:30,136.0,19.8
2017/7/23,13:00,163.7,16.1
2017/7/23,13:30,157.3,22.4
2017/7/23,14:00,133.5,20.6
2017/7/23,14:30,96.1,27.0
2017/7/23,15:00,110.2,29.0
2017/7/23,15:30,104.9,20.6
2017/7/23,16:00,63.1,20.1
2017/7/23,16:30,53.4,21.8
2017/7/23,17:00,44.3,12.4
2017/7/23,17:30,20.0,5.7
2017/7/23,18:00,3.8,0.8
2017/7/23,18:30,0.1,0.0
2017/7/23,19:00,0.0,0.0
2017/7/23,19:30,0.0,0.0
2017/7/23,20:00,0.0,0.0
2017/7/23,20:30,0.0,0.0
2017/7/23,21:00,0.0,0.0
2017/7/23,21:30,0.0,0.0
2017/7/23,22:00,0.0,0.0
2017/7/23,22:30,0.0,0.0
2017/7/23,23:00,0.0,0.0
2017/7/23,23:30,0.0,0.0
2017/7/24,0:00,0.0,0.0
2017/7/24,0:30,0.0,0.0
2017/7/24,1:00,0.0,0.0
2017/7/24,1:30,0.0,0.0
2017/7/24,2:00,0.0,0.0
2017/7/24,2:30,0.0,0.0
2017/7/24,3:00,0.0,0.0
2017/7/24,3:30,0.0,0.0
2017/7/24,4:00,0.0,0.0
2017/7/24,4:30,0.7,0.7
2017/7/24,5:00,7.8,4.2
2017/7/24,5:30,14.3,7.8
2017/7/24,6:00,20.3,13.4
2017/7/24,6:30,33.9,12.5
2017/7/24,7:00,57.6,14.3
2017/7/24,7:30,82.5,16.3
2017/7/24,8:00,72.2,21.0
2017/7/24,8:30,117.9,27.2
2017/7/24,9:00,139.8,39.2
2017/7/24,9:30,140.0,49.7
2017/7/24,10:00,149.5,70.7
2017/7/24,10:30,170.0,69.8
2017/7/24,11:00,183.4,74.5
2017/7/24,11:30,182.9,70.7
2017/7/24,12:00,143.0,69.2
2017/7/24,12:30,153.1,61.5
2017/7/24,13:00,163.7,53.4
2017/7/24,13:30,133.9,43.1
2017/7/24,14:00,133.8,31.8
2017/7/24,14:30,113.4,28.7
2017/7/24,15:00,101.7,25.9
2017/7/24,15:30,68.2,27.1
2017/7/24,16:00,51.2,16.0
2017/7/24,16:30,40.3,8.8
2017/7/24,17:00,32.5,4.8
2017/7/24,17:30,16.5,2.2
2017/7/24,18:00,2.9,0.8
2017/7/24,18:30,0.5,0.0
2017/7/24,19:00,0.0,0.0
2017/7/24,19:30,0.0,0.0
2017/7/24,20:00,0.0,0.0
2017/7/24,20:30,0.0,0.0
2017/7/24,21:00,0.0,0.0
2017/7/24,21:30,0.0,0.0
2017/7/24,22:00,0.0,0.0
2017/7/24,22:30,0.0,0.0
2017/7/24,23:00,0.0,0.0
2017/7/24,23:30,0.0,0.0
2017/7/25,0:00,0.0,0.0
2017/7/25,0:30,0.0,0.0
2017/7/25,1:00,0.0,0.0
2017/7/25,1:30,0.0,0.0
2017/7/25,2:00,0.0,0.0
2017/7/25,2:30,0.0,0.0
2017/7/25,3:00,0.0,0.0
2017/7/25,3:30,0.0,0.0
2017/7/25,4:00,0.0,0.0
2017/7/25,4:30,0.8,0.4
2017/7/25,5:00,3.5,2.4
2017/7/25,5:30,8.7,7.6
2017/7/25,6:00,17.1,12.0
2017/7/25,6:30,32.3,17.0
2017/7/25,7:00,61.0,24.1
2017/7/25,7:30,82.7,31.8
2017/7/25,8:00,80.2,43.0
2017/7/25,8:30,82.1,49.5
2017/7/25,9:00,101.4,57.1
2017/7/25,9:30,122.8,65.3
2017/7/25,10:00,127.7,74.5
2017/7/25,10:30,145.8,67.1
2017/7/25,11:00,138.2,69.1
2017/7/25,11:30,120.5,68.0
2017/7/25,12:00,132.4,70.6
2017/7/25,12:30,165.8,65.6
2017/7/25,13:00,112.9,60.7
2017/7/25,13:30,91.0,53.3
2017/7/25,14:00,97.4,42.1
2017/7/25,14:30,103.8,38.3
2017/7/25,15:00,109.3,38.5
2017/7/25,15:30,113.1,37.4
2017/7/25,16:00,77.8,24.7
2017/7/25,16:30,39.9,16.8
2017/7/25,17:00,30.3,11.7
2017/7/25,17:30,12.5,7.4
2017/7/25,18:00,2.6,3.2
2017/7/25,18:30,0.1,0.2
2017/7/25,19:00,0.0,0.0
2017/7/25,19:30,0.0,0.0
2017/7/25,20:00,0.0,0.0
2017/7/25,20:30,0.0,0.0
2017/7/25,21:00,0.0,0.0
2017/7/25,21:30,0.0,0.0
2017/7/25,22:00,0.0,0.0
2017/7/25,22:30,0.0,0.0
2017/7/25,23:00,0.0,0.0
2017/7/25,23:30,0.0,0.0
2017/7/26,0:00,0.0,0.0
2017/7/26,0:30,0.0,0.0
2017/7/26,1:00,0.0,0.0
2017/7/26,1:30,0.0,0.0
2017/7/26,2:00,0.0,0.0
2017/7/26,2:30,0.0,0.0
2017/7/26,3:00,0.0,0.0
2017/7/26,3:30,0.0,0.0
2017/7/26,4:00,0.0,0.0
2017/7/26,4:30,1.1,0.6
2017/7/26,5:00,6.5,3.9
2017/7/26,5:30,19.1,11.1
